ga:eventCategory,ga:eventAction,ga:eventLabel,ga:country,ga:date,ga:hour,ga:pagePath,ga:totalEvents,ga:uniqueEvents,ga:eventValue,ga:avgEventValue,ga:sessionsWithEvent,ga:eventsPerSessionWithEvent,ga:timeOnPage
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150308,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150308,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150309,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150309,13,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150309,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150310,13,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150311,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150311,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150313,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150314,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150314,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150315,1,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150315,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150316,8,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150316,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150317,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150318,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150318,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,G0rynich,United States,20150323,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,JacoCronje,South Africa,20150308,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,4,1,58563,14640.75,0,0,0
mmViewStandings,16367: BannerAnnotate,JacoCronje,South Africa,20150309,4,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,5,1,78084,15616.8,0,0,0
mmViewStandings,16367: BannerAnnotate,JacoCronje,South Africa,20150309,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,JacoCronje,South Africa,20150310,4,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,Mojito1,Luxembourg,20150310,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150308,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150308,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,7,1,117125,16732.14286,0,0,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150308,19,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150308,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,5,1,78084,15616.8,1,5,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150309,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,4,1,58563,14640.75,1,4,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150309,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,7,1,117125,16732.14286,1,7,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150309,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150309,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,4,2,58563,14640.75,1,4,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150309,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150309,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,4,1,58563,14640.75,1,4,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150309,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150309,18,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,4,1,58563,14640.75,0,0,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150309,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,5,1,78084,15616.8,1,5,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150310,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150310,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,4,2,58563,14640.75,2,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150310,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150310,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,4,1,58563,14640.75,1,4,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150310,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,5,1,78084,15616.8,1,5,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150310,18,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150310,19,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150310,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150311,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150311,18,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150311,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150312,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150312,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150312,13,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150312,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150312,19,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,4,1,58563,14640.75,1,4,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150312,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150313,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150313,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150313,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150313,13,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150313,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150313,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150313,18,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150313,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150314,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150314,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150314,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150314,23,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150315,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150315,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150316,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150316,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,4,1,58563,14640.75,1,4,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150316,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,2,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150316,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150316,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150317,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150317,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150317,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150317,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150317,18,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150318,9,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150318,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150318,19,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150319,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150320,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,Taquion,Bolivia,20150323,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,anonymous,Poland,20150311,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,anonymous,Poland,20150311,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,anonymous,Poland,20150311,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,anonymous,Poland,20150316,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,anonymous,Poland,20150316,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,0,0,0
mmViewStandings,16367: BannerAnnotate,anonymous,South Korea,20150308,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,1,39042,19521,1,2,0
mmViewStandings,16367: BannerAnnotate,kit1980,United States,20150308,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,kit1980,United States,20150308,20,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,kit1980,United States,20150308,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,kit1980,United States,20150309,1,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,kit1980,United States,20150309,3,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,kit1980,United States,20150309,19,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,trylar,Russia,20150308,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16367: BannerAnnotate,trylar,Russia,20150309,3,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,2,2,39042,19521,2,1,0
mmViewStandings,16367: BannerAnnotate,trylar,Russia,20150313,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16367,1,1,19521,19521,1,1,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150308,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,2,1,39044,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150308,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150309,10,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150309,13,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150309,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150310,13,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150311,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150311,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150313,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150314,11,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150314,12,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150315,1,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,1,1,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150315,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150316,8,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150316,14,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150317,22,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150318,17,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150318,21,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,G0rynich,United States,20150323,16,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,JacoCronje,South Africa,20150308,15,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
mmViewStandings,16368: BannerAnnotate,JacoCronje,South Africa,20150309,4,'/community.topcoder.com/longcontest/?module=ViewStandings&rd=16368,1,1,19522,19522,0,0,0
