ga:eventCategory	ga:eventLabel	ga:eventAction	ga:date	ga:eventValue
mmViewStandings	haipt81	16369: BannerAnnotate	20150315	81845
mmViewStandings	haipt81	16369: BannerAnnotate	20150316	409225
mmViewStandings	haipt81	16369: BannerAnnotate	20150330	16369
mmViewStandings	haraduka	16359: BannerRegistration	20150302	16359
mmViewStandings	haraduka	16359: BannerRegistration	20150305	65436
mmViewStandings	haraduka	16380: BannerAnnotate	20150309	114660
mmViewStandings	harshaneelhg	16359: BannerRegistration	20150305	114513
mmViewStandings	hired777	16359: BannerRegistration	20150303	65436
mmViewStandings	hired777	16359: BannerRegistration	20150304	32718
mmViewStandings	hired777	16359: BannerRegistration	20150309	16359
mmViewStandings	hired777	16368: BannerAnnotate	20150308	32736
mmViewStandings	hired777	16368: BannerAnnotate	20150309	32736
mmViewStandings	hiro_00	16366: BannerAnnotate	20150308	392784
mmViewStandings	hiro_00	16366: BannerAnnotate	20150309	1161986
mmViewStandings	hiro_00	16366: BannerAnnotate	20150310	425516
mmViewStandings	hiro_00	16366: BannerAnnotate	20150311	114562
mmViewStandings	hiro_00	16366: BannerAnnotate	20150314	65464
mmViewStandings	hiro_00	16366: BannerAnnotate	20150316	32732
mmViewStandings	hiro_00	16366: BannerAnnotate	20150318	16366
mmViewStandings	hokekyo1210	16359: BannerRegistration	20150306	32718
mmViewStandings	imwilly37	16359: BannerRegistration	20150304	49077
mmViewStandings	ironp	16359: BannerRegistration	20150305	16359
mmViewStandings	ivan_metelsky	16359: BannerRegistration	20150303	32718
mmViewStandings	ivan_metelsky	16359: BannerRegistration	20150304	16359
mmViewStandings	ivan_metelsky	16359: BannerRegistration	20150305	16359
mmViewStandings	ivan_metelsky	16379: BannerAnnotate	20150308	32758
mmViewStandings	ivan_metelsky	16379: BannerAnnotate	20150316	65516
mmViewStandings	izhari	16378: BannerAnnotate	20150308	32756
mmViewStandings	izhari	16378: BannerAnnotate	20150309	32756
mmViewStandings	izhari	16378: BannerAnnotate	20150310	16378
mmViewStandings	izhari	16378: BannerAnnotate	20150312	16378
mmViewStandings	jaikamal	16386: BannerAnnotate	20150308	32772
mmViewStandings	jaikamal	16386: BannerAnnotate	20150311	16386
mmViewStandings	jonathanps	16370: BannerAnnotate	20150308	16370
mmViewStandings	jonathanps	16370: BannerAnnotate	20150309	16370
mmViewStandings	jthread	16387: BannerAnnotate	20150308	16387
mmViewStandings	jthread	16387: BannerAnnotate	20150310	147483
mmViewStandings	jthread	16387: BannerAnnotate	20150311	16387
mmViewStandings	jthread	16387: BannerAnnotate	20150312	49161
mmViewStandings	jthread	16387: BannerAnnotate	20150314	229418
mmViewStandings	jthread	16387: BannerAnnotate	20150315	131096
mmViewStandings	jthread	16387: BannerAnnotate	20150316	16387
mmViewStandings	jun22	16359: BannerRegistration	20150302	16359
mmViewStandings	jun22	16379: BannerAnnotate	20150308	16379
mmViewStandings	jun22	16379: BannerAnnotate	20150309	16379
mmViewStandings	kamalkishor1991	16359: BannerRegistration	20150305	16359
mmViewStandings	kamalkishor1991	16386: BannerAnnotate	20150308	16386
mmViewStandings	kamalkishor1991	16386: BannerAnnotate	20150309	32772
mmViewStandings	kamalkishor1991	16386: BannerAnnotate	20150310	16386
mmViewStandings	kit1980	16367: BannerAnnotate	20150308	49101
mmViewStandings	kit1980	16367: BannerAnnotate	20150309	49101
mmViewStandings	kliner	16359: BannerRegistration	20150303	16359
mmViewStandings	klo86min	16359: BannerRegistration	20150304	16359
mmViewStandings	klo86min	16386: BannerAnnotate	20150308	131088
mmViewStandings	klo86min	16386: BannerAnnotate	20150309	98316
mmViewStandings	klo86min	16386: BannerAnnotate	20150310	262176
mmViewStandings	klo86min	16386: BannerAnnotate	20150311	786528
mmViewStandings	klo86min	16386: BannerAnnotate	20150312	262176
mmViewStandings	klo86min	16386: BannerAnnotate	20150313	65544
mmViewStandings	klo86min	16386: BannerAnnotate	20150314	426036
mmViewStandings	klo86min	16386: BannerAnnotate	20150315	409650
mmViewStandings	klo86min	16386: BannerAnnotate	20150316	802914
mmViewStandings	klo86min	16386: BannerAnnotate	20150317	16386
mmViewStandings	kohei0418	16359: BannerRegistration	20150304	16359
mmViewStandings	kossi_tg	16359: BannerRegistration	20150307	16359
mmViewStandings	kossi_tg	16385: BannerAnnotate	20150308	16385
mmViewStandings	kossi_tg	16385: BannerAnnotate	20150310	16385
mmViewStandings	kossi_tg	16385: BannerAnnotate	20150311	16385
mmViewStandings	kossi_tg	16385: BannerAnnotate	20150312	16385
mmViewStandings	kossi_tg	16385: BannerAnnotate	20150314	16385
mmViewStandings	kossi_tg	16385: BannerAnnotate	20150321	16385
mmViewStandings	koyumeishi	16359: BannerRegistration	20150306	32718
mmViewStandings	koyumeishi	16364: BannerAnnotate	20150310	16364
mmViewStandings	kpoxa2l	16359: BannerRegistration	20150303	32718
mmViewStandings	kpoxa2l	16368: BannerAnnotate	20150309	16368
mmViewStandings	kpoxa2l	16368: BannerAnnotate	20150310	49104
mmViewStandings	kpoxa2l	16368: BannerAnnotate	20150316	16368
mmViewStandings	ksma	16359: BannerRegistration	20150304	32718
mmViewStandings	ksma	16369: BannerAnnotate	20150310	16369
mmViewStandings	ksma	16369: BannerAnnotate	20150312	16369
mmViewStandings	kubapb	16364: BannerAnnotate	20150309	16364
mmViewStandings	kubapb	16364: BannerAnnotate	20150310	32728
mmViewStandings	kubapb	16364: BannerAnnotate	20150318	49092
mmViewStandings	kubapb	16364: BannerAnnotate	20150319	130912
mmViewStandings	kubapb	16364: BannerAnnotate	20150320	49092
mmViewStandings	kubapb	16364: BannerAnnotate	20150329	49092
mmViewStandings	kubapb	16364: BannerAnnotate	20150402	16364
mmViewStandings	kumar.virakta	16386: BannerAnnotate	20150309	65544
mmViewStandings	kumar.virakta	16386: BannerAnnotate	20150311	16386
mmViewStandings	kyerise	16380: BannerAnnotate	20150308	16380
mmViewStandings	kyerise	16380: BannerAnnotate	20150310	16380
mmViewStandings	lejosne	16359: BannerRegistration	20150304	16359
mmViewStandings	lejosne	16365: BannerAnnotate	20150310	16365
mmViewStandings	lejosne	16365: BannerAnnotate	20150311	16365
mmViewStandings	limed	16359: BannerRegistration	20150302	32718
mmViewStandings	limed	16359: BannerRegistration	20150303	16359
mmViewStandings	limed	16379: BannerAnnotate	20150308	81895
mmViewStandings	limed	16379: BannerAnnotate	20150309	360338
mmViewStandings	limed	16379: BannerAnnotate	20150310	294822
mmViewStandings	limed	16379: BannerAnnotate	20150311	147411
mmViewStandings	limed	16379: BannerAnnotate	20150312	409475
mmViewStandings	limed	16379: BannerAnnotate	20150313	245685
mmViewStandings	limed	16379: BannerAnnotate	20150314	573265
mmViewStandings	limed	16379: BannerAnnotate	20150315	360338
mmViewStandings	limed	16379: BannerAnnotate	20150316	1212046
mmViewStandings	limed	16379: BannerAnnotate	20150317	147411
mmViewStandings	limed	16379: BannerAnnotate	20150318	32758
mmViewStandings	limed	16379: BannerAnnotate	20150319	81895
mmViewStandings	lionelc	16382: BannerAnnotate	20150314	16382
mmViewStandings	lionelc	16382: BannerAnnotate	20150315	589752
mmViewStandings	lionelc	16382: BannerAnnotate	20150316	229348
mmViewStandings	lionelc	16382: BannerAnnotate	20150317	65528
mmViewStandings	lionelc	16382: BannerAnnotate	20150318	65528
mmViewStandings	lionelc	16382: BannerAnnotate	20150319	16382
mmViewStandings	lionelc	16382: BannerAnnotate	20150321	16382
mmViewStandings	lionelc	16382: BannerAnnotate	20150322	32764
mmViewStandings	lionelc	16382: BannerAnnotate	20150325	16382
mmViewStandings	lipsum	16359: BannerRegistration	20150303	98154
mmViewStandings	lipsum	16359: BannerRegistration	20150304	65436
mmViewStandings	lipsum	16359: BannerRegistration	20150305	16359
mmViewStandings	lizame2012	16359: BannerRegistration	20150303	49077
mmViewStandings	logico14	16388: BannerAnnotate	20150308	16388
mmViewStandings	logico14	16388: BannerAnnotate	20150309	131104
mmViewStandings	logico14	16388: BannerAnnotate	20150310	557192
mmViewStandings	logico14	16388: BannerAnnotate	20150311	65552
mmViewStandings	logico14	16388: BannerAnnotate	20150312	245820
mmViewStandings	logico14	16388: BannerAnnotate	20150313	458864
mmViewStandings	logico14	16388: BannerAnnotate	20150314	721072
mmViewStandings	logico14	16388: BannerAnnotate	20150315	934116
mmViewStandings	logico14	16388: BannerAnnotate	20150316	360536
mmViewStandings	logico14	16388: BannerAnnotate	20150318	49164
mmViewStandings	logico14	16388: BannerAnnotate	20150319	65552
mmViewStandings	logico14	16388: BannerAnnotate	20150320	16388
mmViewStandings	logico14	16388: BannerAnnotate	20150321	32776
mmViewStandings	logico14	16388: BannerAnnotate	20150322	16388
mmViewStandings	logico14	16388: BannerAnnotate	20150323	16388
mmViewStandings	logico14	16388: BannerAnnotate	20150324	49164
mmViewStandings	logico14	16388: BannerAnnotate	20150325	32776
mmViewStandings	logico14	16388: BannerAnnotate	20150326	16388
mmViewStandings	madbn	16359: BannerRegistration	20150305	32718
mmViewStandings	madbn	16369: BannerAnnotate	20150308	65476
mmViewStandings	madbn	16369: BannerAnnotate	20150309	49107
mmViewStandings	madbn	16369: BannerAnnotate	20150311	49107
mmViewStandings	madbn	16369: BannerAnnotate	20150314	16369
mmViewStandings	madbn	16369: BannerAnnotate	20150315	49107
mmViewStandings	maniek	16359: BannerRegistration	20150304	32718
mmViewStandings	maniek	16379: BannerAnnotate	20150309	327580
mmViewStandings	maniek	16379: BannerAnnotate	20150310	114653
mmViewStandings	maniek	16379: BannerAnnotate	20150312	16379
mmViewStandings	maniek	16379: BannerAnnotate	20150319	16379
mmViewStandings	maniek	16379: BannerAnnotate	20150325	16379
mmViewStandings	maniek	16379: BannerAnnotate	20150406	32758
mmViewStandings	marek.cygan	16359: BannerRegistration	20150305	16359
mmViewStandings	marek.cygan	16380: BannerAnnotate	20150308	32760
mmViewStandings	marsavic	16386: BannerAnnotate	20150308	114702
mmViewStandings	marsavic	16386: BannerAnnotate	20150309	81930
mmViewStandings	marsavic	16386: BannerAnnotate	20150310	81930
mmViewStandings	marsavic	16386: BannerAnnotate	20150311	16386
mmViewStandings	marsavic	16386: BannerAnnotate	20150404	49158
mmViewStandings	marshmallow	16370: BannerAnnotate	20150308	16370
mmViewStandings	martin.trojak	16359: BannerRegistration	20150302	16359
mmViewStandings	martin.trojak	16379: BannerAnnotate	20150308	163790
mmViewStandings	martin.trojak	16379: BannerAnnotate	20150315	131032
mmViewStandings	martin.trojak	16379: BannerAnnotate	20150318	16379
mmViewStandings	martinezgjuan	16359: BannerRegistration	20150305	49077
mmViewStandings	martinezgjuan	16378: BannerAnnotate	20150308	32756
mmViewStandings	martinezgjuan	16378: BannerAnnotate	20150311	32756
mmViewStandings	martinezgjuan	16378: BannerAnnotate	20150312	32756
mmViewStandings	martinezgjuan	16378: BannerAnnotate	20150314	16378
mmViewStandings	martinezgjuan	16378: BannerAnnotate	20150317	32756
mmViewStandings	mateuszlewko	16359: BannerRegistration	20150305	16359
mmViewStandings	mateuszlewko	16365: BannerAnnotate	20150308	32730
mmViewStandings	mateuszlewko	16365: BannerAnnotate	20150310	16365
mmViewStandings	mateuszlewko	16365: BannerAnnotate	20150313	16365
mmViewStandings	maxareo	16359: BannerRegistration	20150303	16359
mmViewStandings	mayoko	16382: BannerAnnotate	20150310	16382
mmViewStandings	mcards13	16359: BannerRegistration	20150330	65436
mmViewStandings	mcw1142	16359: BannerRegistration	20150305	32718
mmViewStandings	mcw1142	16381: BannerAnnotate	20150308	16381
mmViewStandings	megaterik	16359: BannerRegistration	20150305	16359
mmViewStandings	megaterik	16383: BannerAnnotate	20150309	32766
mmViewStandings	megaterik	16383: BannerAnnotate	20150310	65532
mmViewStandings	megaterik	16383: BannerAnnotate	20150311	114681
mmViewStandings	megaterik	16383: BannerAnnotate	20150312	98298
mmViewStandings	megaterik	16383: BannerAnnotate	20150313	16383
mmViewStandings	megaterik	16383: BannerAnnotate	20150314	49149
mmViewStandings	megaterik	16383: BannerAnnotate	20150315	32766
mmViewStandings	megaterik	16383: BannerAnnotate	20150316	491490
mmViewStandings	megaterik	16383: BannerAnnotate	20150317	32766
mmViewStandings	megaterik	16383: BannerAnnotate	20150319	16383
mmViewStandings	mess	16359: BannerRegistration	20150330	65436
mmViewStandings	midrux	16359: BannerRegistration	20150303	49077
mmViewStandings	midrux	16359: BannerRegistration	20150305	16359
mmViewStandings	midrux	16382: BannerAnnotate	20150308	65528
mmViewStandings	midrux	16382: BannerAnnotate	20150310	16382
mmViewStandings	miguel_clean	16359: BannerRegistration	20150303	16359
mmViewStandings	miguel_clean	16359: BannerRegistration	20150304	81795
mmViewStandings	miguel_clean	16359: BannerRegistration	20150305	16359
mmViewStandings	miguel_clean	16359: BannerRegistration	20150306	16359
mmViewStandings	miguel_clean	16359: BannerRegistration	20150307	65436
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150308	147384
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150309	131008
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150310	114632
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150311	376648
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150312	2276264
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150313	573160
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150314	1686728
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150315	1621224
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150316	2210760
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150317	163760
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150318	49128
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150319	16376
mmViewStandings	miguel_clean	16376: BannerAnnotate	20150321	32752
mmViewStandings	mln	16359: BannerRegistration	20150303	81795
mmViewStandings	mln	16370: BannerAnnotate	20150308	16370
mmViewStandings	mln	16370: BannerAnnotate	20150309	81850
mmViewStandings	mln	16370: BannerAnnotate	20150310	65480
mmViewStandings	mln	16370: BannerAnnotate	20150311	327400
mmViewStandings	mln	16370: BannerAnnotate	20150312	32740
mmViewStandings	mln	16370: BannerAnnotate	20150313	49110
mmViewStandings	mln	16370: BannerAnnotate	20150314	163700
mmViewStandings	mln	16370: BannerAnnotate	20150315	409250
mmViewStandings	mln	16370: BannerAnnotate	20150316	441990
mmViewStandings	mln	16370: BannerAnnotate	20150317	65480
mmViewStandings	mln	16370: BannerAnnotate	20150318	16370
mmViewStandings	moriara	16359: BannerRegistration	20150304	16359
mmViewStandings	moriara	16365: BannerAnnotate	20150308	147285
mmViewStandings	moshu	16359: BannerRegistration	20150304	16359
mmViewStandings	moshu	16384: BannerAnnotate	20150309	131072
mmViewStandings	moshu	16384: BannerAnnotate	20150310	16384
mmViewStandings	moshu	16384: BannerAnnotate	20150312	32768
mmViewStandings	moshu	16384: BannerAnnotate	20150313	147456
mmViewStandings	moshu	16384: BannerAnnotate	20150315	131072
mmViewStandings	moshu	16384: BannerAnnotate	20150316	458752
mmViewStandings	moshu	16384: BannerAnnotate	20150317	32768
mmViewStandings	moshu	16384: BannerAnnotate	20150318	16384
mmViewStandings	moshu	16384: BannerAnnotate	20150319	49152
mmViewStandings	moshu	16384: BannerAnnotate	20150320	16384
mmViewStandings	moshu	16384: BannerAnnotate	20150323	32768
mmViewStandings	moshu	16384: BannerAnnotate	20150324	32768
mmViewStandings	mra	16377: BannerAnnotate	20150308	32754
mmViewStandings	mrmillers	16359: BannerRegistration	20150304	16359
mmViewStandings	mrmillers	16388: BannerAnnotate	20150310	98328
mmViewStandings	myossy	16359: BannerRegistration	20150308	49077
mmViewStandings	neo.subrata	16359: BannerRegistration	20150302	98154
mmViewStandings	neo.subrata	16359: BannerRegistration	20150303	16359
mmViewStandings	neo.subrata	16381: BannerAnnotate	20150308	49143
mmViewStandings	neo.subrata	16381: BannerAnnotate	20150309	16381
mmViewStandings	neo.subrata	16381: BannerAnnotate	20150310	16381
mmViewStandings	neo.subrata	16381: BannerAnnotate	20150314	114667
mmViewStandings	neo.subrata	16381: BannerAnnotate	20150315	32762
mmViewStandings	neo.subrata	16381: BannerAnnotate	20150316	114667
mmViewStandings	neo.subrata	16381: BannerAnnotate	20150318	32762
mmViewStandings	neotheicebird	16359: BannerRegistration	20150305	32718
mmViewStandings	net_buster	16359: BannerRegistration	20150321	16359
mmViewStandings	net_buster	16369: BannerAnnotate	20150308	130952
mmViewStandings	net_buster	16369: BannerAnnotate	20150309	16369
mmViewStandings	net_buster	16369: BannerAnnotate	20150310	32738
mmViewStandings	net_buster	16369: BannerAnnotate	20150311	16369
mmViewStandings	net_buster	16369: BannerAnnotate	20150314	16369
mmViewStandings	net_buster	16369: BannerAnnotate	20150316	16369
mmViewStandings	nhzp339	16384: BannerAnnotate	20150308	16384
mmViewStandings	nic.lim55	16375: BannerAnnotate	20150308	32750
mmViewStandings	nic.lim55	16375: BannerAnnotate	20150309	16375
mmViewStandings	nic.lim55	16375: BannerAnnotate	20150314	32750
mmViewStandings	nkshn	16378: BannerAnnotate	20150316	131024
mmViewStandings	not_	16385: BannerAnnotate	20150310	32770
mmViewStandings	not_	16385: BannerAnnotate	20150312	16385
mmViewStandings	not_	16385: BannerAnnotate	20150313	65540
mmViewStandings	not_	16385: BannerAnnotate	20150314	16385
mmViewStandings	not_	16385: BannerAnnotate	20150319	16385
mmViewStandings	nuramania	16359: BannerRegistration	20150305	32718
mmViewStandings	omegayu	16359: BannerRegistration	20150308	16359
mmViewStandings	omegayu	16373: BannerAnnotate	20150308	49119
mmViewStandings	omegayu	16373: BannerAnnotate	20150309	294714
mmViewStandings	omegayu	16373: BannerAnnotate	20150310	147357
mmViewStandings	omegayu	16373: BannerAnnotate	20150311	163730
mmViewStandings	omegayu	16373: BannerAnnotate	20150312	65492
mmViewStandings	omegayu	16373: BannerAnnotate	20150313	278341
mmViewStandings	omegayu	16373: BannerAnnotate	20150314	180103
mmViewStandings	omegayu	16373: BannerAnnotate	20150315	671293
mmViewStandings	omegayu	16373: BannerAnnotate	20150316	1047872
mmViewStandings	omegayu	16373: BannerAnnotate	20150319	114611
mmViewStandings	omegayu	16373: BannerAnnotate	20150320	81865
mmViewStandings	omegayu	16373: BannerAnnotate	20150323	16373
mmViewStandings	omegayu	16373: BannerAnnotate	20150326	49119
mmViewStandings	omegayu	16373: BannerAnnotate	20150410	98238
mmViewStandings	omegayu	16373: BannerAnnotate	20150412	16373
mmViewStandings	omu	16359: BannerRegistration	20150302	16359
mmViewStandings	omu	16359: BannerRegistration	20150303	16359
mmViewStandings	omu	16359: BannerRegistration	20150304	65436
mmViewStandings	omu	16374: BannerAnnotate	20150309	81870
mmViewStandings	omu	16374: BannerAnnotate	20150310	32748
mmViewStandings	omu	16374: BannerAnnotate	20150313	16374
mmViewStandings	orlovan	16359: BannerRegistration	20150302	65436
mmViewStandings	orlovan	16359: BannerRegistration	20150304	98154
mmViewStandings	orlovan	16359: BannerRegistration	20150305	32718
mmViewStandings	orlovan	16359: BannerRegistration	20150306	32718
mmViewStandings	orlovan	16366: BannerAnnotate	20150308	147294
mmViewStandings	orlovan	16366: BannerAnnotate	20150309	278222
mmViewStandings	orlovan	16366: BannerAnnotate	20150310	409150
mmViewStandings	orlovan	16366: BannerAnnotate	20150311	278222
mmViewStandings	orlovan	16366: BannerAnnotate	20150312	687372
mmViewStandings	orlovan	16366: BannerAnnotate	20150313	654640
mmViewStandings	orlovan	16366: BannerAnnotate	20150314	212758
mmViewStandings	orlovan	16366: BannerAnnotate	20150315	65464
mmViewStandings	orlovan	16366: BannerAnnotate	20150316	261856
mmViewStandings	orlovan	16366: BannerAnnotate	20150317	32732
mmViewStandings	ourtake	16359: BannerRegistration	20150302	49077
mmViewStandings	ourtake	16359: BannerRegistration	20150304	49077
mmViewStandings	ourtake	16383: BannerAnnotate	20150308	49149
mmViewStandings	ourtake	16383: BannerAnnotate	20150309	16383
mmViewStandings	ourtake	16383: BannerAnnotate	20150310	49149
mmViewStandings	ourtake	16383: BannerAnnotate	20150312	65532
mmViewStandings	ourtake	16383: BannerAnnotate	20150313	16383
mmViewStandings	ourtake	16383: BannerAnnotate	20150314	81915
mmViewStandings	ourtake	16383: BannerAnnotate	20150315	32766
mmViewStandings	petroos	16359: BannerRegistration	20150304	32718
mmViewStandings	petroos	16359: BannerRegistration	20150305	16359
mmViewStandings	petroos	16366: BannerAnnotate	20150308	49098
mmViewStandings	petroos	16366: BannerAnnotate	20150309	81830
mmViewStandings	petroos	16366: BannerAnnotate	20150310	32732
mmViewStandings	petroos	16366: BannerAnnotate	20150313	16366
mmViewStandings	petroos	16366: BannerAnnotate	20150315	16366
mmViewStandings	petroos	16366: BannerAnnotate	20150316	32732
mmViewStandings	pfilippi	16359: BannerRegistration	20150302	32718
mmViewStandings	pfilippi	16359: BannerRegistration	20150303	81795
mmViewStandings	pfilippi	16387: BannerAnnotate	20150308	32774
mmViewStandings	pfilippi	16387: BannerAnnotate	20150309	131096
mmViewStandings	pfilippi	16387: BannerAnnotate	20150310	180257
mmViewStandings	pfilippi	16387: BannerAnnotate	20150311	131096
mmViewStandings	pfilippi	16387: BannerAnnotate	20150312	49161
mmViewStandings	pfilippi	16387: BannerAnnotate	20150313	49161
mmViewStandings	pfilippi	16387: BannerAnnotate	20150316	16387
mmViewStandings	pnomarev	16387: BannerAnnotate	20150308	65548
mmViewStandings	pnomarev	16387: BannerAnnotate	20150309	16387
mmViewStandings	pnomarev	16387: BannerAnnotate	20150310	16387
mmViewStandings	pnomarev	16387: BannerAnnotate	20150311	32774
mmViewStandings	pnomarev	16387: BannerAnnotate	20150312	32774
mmViewStandings	pnomarev	16387: BannerAnnotate	20150313	32774
mmViewStandings	pnomarev	16387: BannerAnnotate	20150314	32774
mmViewStandings	pnomarev	16387: BannerAnnotate	20150315	16387
mmViewStandings	protocolocon	16359: BannerRegistration	20150305	16359
mmViewStandings	purneshtripathi	16359: BannerRegistration	20150305	32718
mmViewStandings	rado42	16359: BannerRegistration	20150316	49077
mmViewStandings	rado42	16386: BannerAnnotate	20150308	180246
mmViewStandings	rado42	16386: BannerAnnotate	20150309	196632
mmViewStandings	rado42	16386: BannerAnnotate	20150310	81930
mmViewStandings	rado42	16386: BannerAnnotate	20150311	49158
mmViewStandings	rado42	16386: BannerAnnotate	20150312	49158
mmViewStandings	rado42	16386: BannerAnnotate	20150313	163860
mmViewStandings	rado42	16386: BannerAnnotate	20150314	327720
mmViewStandings	rado42	16386: BannerAnnotate	20150315	507966
mmViewStandings	rado42	16386: BannerAnnotate	20150316	245790
mmViewStandings	rado42	16386: BannerAnnotate	20150317	65544
mmViewStandings	rado42	16386: BannerAnnotate	20150318	32772
mmViewStandings	ragude	16359: BannerRegistration	20150302	49077
mmViewStandings	ragude	16359: BannerRegistration	20150303	49077
mmViewStandings	ragude	16359: BannerRegistration	20150304	16359
mmViewStandings	ragude	16376: BannerAnnotate	20150310	16376
mmViewStandings	rb_next	16359: BannerRegistration	20150305	16359
mmViewStandings	ribeiro	16359: BannerRegistration	20150304	65436
mmViewStandings	ribeiro	16359: BannerRegistration	20150307	16359
mmViewStandings	ribeiro	16380: BannerAnnotate	20150308	32760
mmViewStandings	rrr_guru	16380: BannerAnnotate	20150308	16380
mmViewStandings	rrr_guru	16380: BannerAnnotate	20150309	16380
mmViewStandings	rrr_guru	16380: BannerAnnotate	20150312	16380
mmViewStandings	rrr_guru	16380: BannerAnnotate	20150313	81900
mmViewStandings	rrr_guru	16380: BannerAnnotate	20150314	163800
mmViewStandings	rrr_guru	16380: BannerAnnotate	20150315	131040
mmViewStandings	rrr_guru	16380: BannerAnnotate	20150316	360360
mmViewStandings	rsial2	16359: BannerRegistration	20150302	16359
mmViewStandings	rsial2	16359: BannerRegistration	20150303	49077
mmViewStandings	rsial2	16359: BannerRegistration	20150304	16359
mmViewStandings	rsial2	16376: BannerAnnotate	20150311	16376
mmViewStandings	rst9288	16374: BannerAnnotate	20150308	32748
mmViewStandings	rst9288	16374: BannerAnnotate	20150309	32748
mmViewStandings	ryuwonha	16383: BannerAnnotate	20150308	32766
mmViewStandings	ryuwonha	16383: BannerAnnotate	20150312	49149
mmViewStandings	ryuwonha	16383: BannerAnnotate	20150313	32766
mmViewStandings	ryuwonha	16383: BannerAnnotate	20150315	32766
mmViewStandings	s0nl4c	16359: BannerRegistration	20150305	16359
mmViewStandings	sabbathist	16359: BannerRegistration	20150303	98154
mmViewStandings	sabbathist	16369: BannerAnnotate	20150311	81845
mmViewStandings	sachith500	16359: BannerRegistration	20150302	32718
mmViewStandings	sachith500	16359: BannerRegistration	20150303	16359
mmViewStandings	saintila	16359: BannerRegistration	20150303	16359
mmViewStandings	sakaark	16359: BannerRegistration	20150303	32718
mmViewStandings	sakaark	16368: BannerAnnotate	20150308	16368
mmViewStandings	sas4eka	16371: BannerAnnotate	20150308	638469
mmViewStandings	sas4eka	16371: BannerAnnotate	20150309	507501
mmViewStandings	sas4eka	16371: BannerAnnotate	20150310	1015002
mmViewStandings	sas4eka	16371: BannerAnnotate	20150311	540243
mmViewStandings	sas4eka	16371: BannerAnnotate	20150312	196452
mmViewStandings	sas4eka	16371: BannerAnnotate	20150313	16371
mmViewStandings	sas4eka	16371: BannerAnnotate	20150314	474759
mmViewStandings	sas4eka	16371: BannerAnnotate	20150315	392904
mmViewStandings	sasikanth9	16359: BannerRegistration	20150305	16359
mmViewStandings	sasikanth9	16379: BannerAnnotate	20150308	16379
mmViewStandings	shilov	16359: BannerRegistration	20150305	32718
mmViewStandings	shilov	16359: BannerRegistration	20150306	16359
mmViewStandings	shilov	16384: BannerAnnotate	20150309	16384
mmViewStandings	shin_taku	16359: BannerRegistration	20150304	32718
mmViewStandings	smudge	16359: BannerRegistration	20150304	16359
mmViewStandings	smudge	16371: BannerAnnotate	20150308	16371
mmViewStandings	smudge	16371: BannerAnnotate	20150309	311049
mmViewStandings	smudge	16371: BannerAnnotate	20150310	261936
mmViewStandings	smudge	16371: BannerAnnotate	20150311	507501
mmViewStandings	smudge	16371: BannerAnnotate	20150312	81855
mmViewStandings	smudge	16371: BannerAnnotate	20150313	81855
mmViewStandings	smudge	16371: BannerAnnotate	20150314	49113
mmViewStandings	smudge	16371: BannerAnnotate	20150315	81855
mmViewStandings	smudge	16371: BannerAnnotate	20150316	32742
mmViewStandings	smudge	16371: BannerAnnotate	20150317	32742
mmViewStandings	sohel_uoa	16359: BannerRegistration	20150304	16359
mmViewStandings	sourabhindian1	16359: BannerRegistration	20150302	16359
mmViewStandings	soybean	16359: BannerRegistration	20150310	16359
mmViewStandings	soybean	16375: BannerAnnotate	20150308	49125
mmViewStandings	soybean	16375: BannerAnnotate	20150309	229250
mmViewStandings	soybean	16375: BannerAnnotate	20150310	360250
mmViewStandings	soybean	16375: BannerAnnotate	20150311	114625
mmViewStandings	soybean	16375: BannerAnnotate	20150312	212875
mmViewStandings	soybean	16375: BannerAnnotate	20150313	229250
mmViewStandings	soybean	16375: BannerAnnotate	20150314	212875
mmViewStandings	soybean	16375: BannerAnnotate	20150315	163750
mmViewStandings	soybean	16375: BannerAnnotate	20150316	1129875
mmViewStandings	soybean	16375: BannerAnnotate	20150317	229250
mmViewStandings	soybean	16375: BannerAnnotate	20150318	229250
mmViewStandings	soybean	16375: BannerAnnotate	20150319	16375
mmViewStandings	soybean	16375: BannerAnnotate	20150323	16375
mmViewStandings	starwand	16359: BannerRegistration	20150307	16359
mmViewStandings	sudiptalaha	16359: BannerRegistration	20150303	16359
mmViewStandings	sukides	16359: BannerRegistration	20150304	16359
mmViewStandings	sukides	16359: BannerRegistration	20150305	16359
mmViewStandings	szd714	16359: BannerRegistration	20150305	65436
mmViewStandings	szd714	16387: BannerAnnotate	20150309	16387
mmViewStandings	t-mac	16359: BannerRegistration	20150303	32718
